delivery_id,timestamp,origin_lat,origin_lon,origin_city,dest_lat,dest_lon,dest_city,distance,traffic_index,temperature,precipitation,wind_speed,weather_condition,vehicle_type,vehicle_capacity_weight,vehicle_capacity_volume,vehicle_avg_speed,package_weight,package_volume,package_priority,special_handling,num_stops,day_of_week,time_of_day,actual_delivery_time
DEL000247,2023-07-08 19:00:00,29.7604,-95.3698,Houston,39.9526,-75.1652,Philadelphia,2156.27,0.74,21.2,0.01,21.3,clear,Sprinter,1500,15,50,19.02,3.79,3,False,5,5,19,4714.4
DEL000248,2023-02-24 14:00:00,40.7128,-74.006,New York,39.9526,-75.1652,Philadelphia,129.61,0.55,2.6,0.08,4.0,clear,Large Truck,5000,30,35,3631.33,18.26,1,False,3,4,14,303.85
DEL000249,2023-06-12 09:00:00,39.9526,-75.1652,Philadelphia,41.8781,-87.6298,Chicago,1068.0,0.91,29.8,0.02,23.4,clear,Sprinter,1500,15,50,17.15,7.95,1,False,4,0,9,2317.61
DEL000250,2023-11-01 17:00:00,40.7128,-74.006,New York,39.9526,-75.1652,Philadelphia,129.61,0.77,5.5,0.15,23.6,cloudy,Medium Truck,3000,20,40,1507.5,13.33,2,False,4,2,17,391.75
DEL000251,2023-01-04 15:00:00,29.7604,-95.3698,Houston,40.7128,-74.006,New York,2281.34,0.33,4.8,0.0,3.2,cloudy,Sprinter,1500,15,50,561.05,6.76,4,False,5,2,15,3904.24
DEL000252,2023-08-31 16:00:00,29.7604,-95.3698,Houston,34.0522,-118.2437,Los Angeles,2206.26,1.12,25.3,1.33,27.3,rain,Small Van,1000,10,45,429.85,3.9,4,False,3,3,16,6788.02
DEL000253,2023-10-06 07:00:00,41.8781,-87.6298,Chicago,29.7604,-95.3698,Houston,1515.81,0.97,13.8,0.02,4.4,clear,Large Truck,5000,30,35,1142.96,23.55,4,False,2,4,7,3464.9
DEL000254,2023-09-03 06:00:00,40.7128,-74.006,New York,39.9526,-75.1652,Philadelphia,129.61,0.8,9.2,1.44,21.4,rain,Sprinter,1500,15,50,877.69,3.74,4,False,1,6,6,383.18
DEL000255,2023-01-27 17:00:00,40.7128,-74.006,New York,34.0522,-118.2437,Los Angeles,3935.75,0.41,2.8,0.02,17.4,clear,Medium Truck,3000,20,40,2078.07,13.49,2,False,2,4,17,7136.37
DEL000256,2023-04-03 06:00:00,34.0522,-118.2437,Los Angeles,41.8781,-87.6298,Chicago,2803.97,0.39,13.6,0.1,28.4,clear,Medium Truck,3000,20,40,1445.29,15.7,5,False,3,0,6,5010.74
DEL000257,2023-02-02 12:00:00,41.8781,-87.6298,Chicago,29.7604,-95.3698,Houston,1515.81,0.21,2.9,0.16,18.4,cloudy,Small Van,1000,10,45,243.43,7.37,5,False,3,3,12,2310.49
DEL000258,2023-06-26 15:00:00,34.0522,-118.2437,Los Angeles,41.8781,-87.6298,Chicago,2803.97,0.47,20.0,0.05,19.7,clear,Small Van,1000,10,45,441.03,2.28,5,False,5,0,15,5281.45
DEL000259,2023-07-20 15:00:00,39.9526,-75.1652,Philadelphia,29.7604,-95.3698,Houston,2156.27,0.64,21.2,0.03,2.6,clear,Large Truck,5000,30,35,1710.16,3.71,2,False,3,3,15,4565.36
DEL000260,2023-06-22 12:00:00,29.7604,-95.3698,Houston,41.8781,-87.6298,Chicago,1515.81,0.69,24.3,0.04,18.6,clear,Large Truck,5000,30,35,1647.59,0.35,4,True,2,3,12,3067.5
DEL000261,2023-06-04 20:00:00,29.7604,-95.3698,Houston,40.7128,-74.006,New York,2281.34,0.23,24.2,0.04,11.9,cloudy,Sprinter,1500,15,50,197.23,8.37,3,False,3,6,20,3841.5
DEL000262,2023-10-23 19:00:00,34.0522,-118.2437,Los Angeles,29.7604,-95.3698,Houston,2206.26,0.31,13.7,1.97,13.6,rain,Small Van,1000,10,45,135.92,1.44,5,False,1,0,19,4845.54
DEL000263,2023-04-23 06:00:00,39.9526,-75.1652,Philadelphia,29.7604,-95.3698,Houston,2156.27,0.34,17.4,1.23,13.4,snow,Small Van,1000,10,45,452.95,0.95,5,False,0,6,6,6412.64
DEL000264,2023-01-14 17:00:00,29.7604,-95.3698,Houston,34.0522,-118.2437,Los Angeles,2206.26,0.74,0.5,0.06,18.6,clear,Sprinter,1500,15,50,502.26,11.18,2,False,1,5,17,4175.6
DEL000265,2023-04-03 07:00:00,39.9526,-75.1652,Philadelphia,41.8781,-87.6298,Chicago,1068.0,1.05,13.4,1.19,8.9,rain,Medium Truck,3000,20,40,2365.45,14.35,2,False,5,0,7,3320.35
DEL000266,2023-12-02 11:00:00,40.7128,-74.006,New York,41.8781,-87.6298,Chicago,1144.29,0.39,2.7,0.0,21.9,clear,Large Truck,5000,30,35,2226.0,14.25,3,False,1,5,11,1743.91
DEL000267,2023-04-02 08:00:00,39.9526,-75.1652,Philadelphia,40.7128,-74.006,New York,129.61,0.57,18.8,0.01,7.8,clear,Large Truck,5000,30,35,2594.78,23.92,2,False,5,6,8,372.97
DEL000268,2023-11-08 12:00:00,29.7604,-95.3698,Houston,39.9526,-75.1652,Philadelphia,2156.27,0.35,10.5,0.07,14.6,clear,Small Van,1000,10,45,784.7,3.12,4,False,0,2,12,3530.58
DEL000269,2023-07-21 06:00:00,40.7128,-74.006,New York,41.8781,-87.6298,Chicago,1144.29,0.37,20.9,0.05,12.6,clear,Large Truck,5000,30,35,1946.52,8.75,3,False,3,4,6,2039.97
DEL000270,2023-03-23 14:00:00,34.0522,-118.2437,Los Angeles,40.7128,-74.006,New York,3935.75,0.52,15.1,0.08,11.3,clear,Small Van,1000,10,45,737.94,7.07,1,False,5,3,14,7986.75
DEL000271,2023-04-25 14:00:00,39.9526,-75.1652,Philadelphia,34.0522,-118.2437,Los Angeles,3843.45,0.37,12.1,0.06,17.6,clear,Sprinter,1500,15,50,556.72,10.24,4,True,0,1,14,5957.8
DEL000272,2023-11-23 08:00:00,40.7128,-74.006,New York,34.0522,-118.2437,Los Angeles,3935.75,0.46,12.6,0.02,1.0,clear,Large Truck,5000,30,35,2042.1,8.21,3,False,1,3,8,6814.6
DEL000273,2023-04-21 11:00:00,34.0522,-118.2437,Los Angeles,40.7128,-74.006,New York,3935.75,0.77,18.2,0.0,23.8,clear,Medium Truck,3000,20,40,1018.51,15.67,1,True,2,4,11,8303.51
DEL000274,2023-02-14 11:00:00,40.7128,-74.006,New York,39.9526,-75.1652,Philadelphia,129.61,0.55,4.5,0.06,28.3,clear,Large Truck,5000,30,35,3868.29,13.3,4,False,4,1,11,345.08
DEL000275,2023-07-12 10:00:00,34.0522,-118.2437,Los Angeles,29.7604,-95.3698,Houston,2206.26,0.38,25.2,0.03,17.4,clear,Large Truck,5000,30,35,3593.84,19.6,5,False,5,2,10,3468.45
DEL000276,2023-02-03 20:00:00,39.9526,-75.1652,Philadelphia,40.7128,-74.006,New York,129.61,0.37,5.2,0.2,15.8,cloudy,Sprinter,1500,15,50,611.32,11.68,5,False,5,4,20,319.69
DEL000277,2023-03-11 10:00:00,41.8781,-87.6298,Chicago,39.9526,-75.1652,Philadelphia,1068.0,0.74,12.4,1.31,28.9,rain,Small Van,1000,10,45,536.22,6.8,4,False,1,5,10,3047.36
DEL000278,2023-04-22 20:00:00,41.8781,-87.6298,Chicago,40.7128,-74.006,New York,1144.29,0.49,19.7,0.0,11.6,clear,Sprinter,1500,15,50,108.62,2.22,5,True,5,5,20,2014.5
DEL000279,2023-12-24 08:00:00,39.9526,-75.1652,Philadelphia,29.7604,-95.3698,Houston,2156.27,0.71,6.6,0.04,18.7,clear,Medium Truck,3000,20,40,1848.52,3.65,5,False,4,6,8,4107.34
DEL000280,2023-08-08 20:00:00,39.9526,-75.1652,Philadelphia,41.8781,-87.6298,Chicago,1068.0,0.52,23.0,0.07,1.7,clear,Medium Truck,3000,20,40,1319.39,6.17,5,False,4,1,20,2012.72
DEL000281,2023-07-18 08:00:00,39.9526,-75.1652,Philadelphia,41.8781,-87.6298,Chicago,1068.0,0.43,26.5,0.09,2.7,clear,Small Van,1000,10,45,393.17,2.01,3,False,0,1,8,1697.41
DEL000282,2023-04-10 08:00:00,34.0522,-118.2437,Los Angeles,29.7604,-95.3698,Houston,2206.26,1.05,14.7,0.91,13.1,rain,Large Truck,5000,30,35,96.6,18.52,3,False,3,0,8,6775.02
DEL000283,2023-01-30 16:00:00,29.7604,-95.3698,Houston,40.7128,-74.006,New York,2281.34,0.63,4.0,0.01,0.4,clear,Medium Truck,3000,20,40,1558.9,4.56,5,True,3,0,16,4350.22
DEL000284,2023-07-22 13:00:00,40.7128,-74.006,New York,41.8781,-87.6298,Chicago,1144.29,0.31,27.8,0.04,0.9,clear,Large Truck,5000,30,35,451.26,8.24,4,False,3,5,13,1946.52
DEL000285,2023-09-07 18:00:00,34.0522,-118.2437,Los Angeles,39.9526,-75.1652,Philadelphia,3843.45,0.9,13.7,0.07,28.5,clear,Small Van,1000,10,45,120.07,1.97,1,False,4,3,18,8037.13
DEL000286,2023-07-19 20:00:00,29.7604,-95.3698,Houston,40.7128,-74.006,New York,2281.34,0.42,24.7,0.77,9.6,rain,Sprinter,1500,15,50,1050.18,9.68,5,False,3,2,20,4662.99
DEL000287,2023-01-24 20:00:00,41.8781,-87.6298,Chicago,34.0522,-118.2437,Los Angeles,2803.97,0.65,4.1,0.07,23.5,cloudy,Medium Truck,3000,20,40,1277.11,8.18,2,False,2,1,20,5686.89
DEL000288,2023-05-15 10:00:00,29.7604,-95.3698,Houston,34.0522,-118.2437,Los Angeles,2206.26,0.28,15.0,0.25,26.9,cloudy,Large Truck,5000,30,35,3043.86,23.04,2,False,4,0,10,3759.79
DEL000289,2023-10-12 07:00:00,41.8781,-87.6298,Chicago,29.7604,-95.3698,Houston,1515.81,0.69,11.0,0.09,5.0,clear,Medium Truck,3000,20,40,88.36,7.0,1,False,1,3,7,2814.28
DEL000290,2023-08-03 17:00:00,40.7128,-74.006,New York,39.9526,-75.1652,Philadelphia,129.61,0.85,22.8,0.02,26.3,clear,Medium Truck,3000,20,40,849.26,11.43,5,False,1,3,17,305.18
DEL000291,2023-04-14 15:00:00,39.9526,-75.1652,Philadelphia,34.0522,-118.2437,Los Angeles,3843.45,0.35,18.4,0.03,17.9,clear,Large Truck,5000,30,35,792.89,16.9,4,False,4,4,15,5970.53
DEL000292,2023-12-11 11:00:00,41.8781,-87.6298,Chicago,39.9526,-75.1652,Philadelphia,1068.0,0.45,7.0,0.0,8.5,clear,Small Van,1000,10,45,50.6,6.82,3,False,1,0,11,1825.98
DEL000293,2023-03-13 11:00:00,41.8781,-87.6298,Chicago,40.7128,-74.006,New York,1144.29,0.37,15.1,0.04,20.4,clear,Sprinter,1500,15,50,635.79,9.81,4,True,3,0,11,2147.42
DEL000294,2023-01-21 15:00:00,41.8781,-87.6298,Chicago,39.9526,-75.1652,Philadelphia,1068.0,0.33,5.5,0.08,23.6,cloudy,Medium Truck,3000,20,40,191.82,10.9,3,False,5,5,15,1902.35
DEL000295,2023-01-09 07:00:00,39.9526,-75.1652,Philadelphia,29.7604,-95.3698,Houston,2156.27,0.65,3.0,0.06,1.9,clear,Medium Truck,3000,20,40,131.25,12.35,1,False,3,0,7,3911.97
DEL000296,2023-07-08 13:00:00,29.7604,-95.3698,Houston,39.9526,-75.1652,Philadelphia,2156.27,0.47,22.3,0.03,7.2,clear,Large Truck,5000,30,35,2662.16,22.2,3,False,0,5,13,3877.51
DEL000297,2023-12-07 08:00:00,39.9526,-75.1652,Philadelphia,29.7604,-95.3698,Houston,2156.27,0.84,8.1,0.06,22.3,clear,Sprinter,1500,15,50,894.55,6.73,2,False,3,3,8,4683.19
DEL000298,2023-10-30 12:00:00,40.7128,-74.006,New York,34.0522,-118.2437,Los Angeles,3935.75,0.77,12.6,1.21,18.7,snow,Small Van,1000,10,45,392.4,0.3,3,False,2,0,12,13692.81
DEL000299,2023-05-04 14:00:00,40.7128,-74.006,New York,29.7604,-95.3698,Houston,2281.34,0.56,10.7,0.15,22.4,cloudy,Sprinter,1500,15,50,161.44,6.71,3,False,1,3,14,4557.4
DEL000300,2023-07-29 16:00:00,40.7128,-74.006,New York,34.0522,-118.2437,Los Angeles,3935.75,0.71,26.2,0.06,23.4,clear,Sprinter,1500,15,50,108.3,11.49,2,False,5,5,16,8854.78
DEL000301,2023-09-12 14:00:00,39.9526,-75.1652,Philadelphia,40.7128,-74.006,New York,129.61,0.34,13.9,0.08,23.6,clear,Large Truck,5000,30,35,3323.47,2.44,1,False,5,1,14,321.13
DEL000302,2023-09-30 17:00:00,39.9526,-75.1652,Philadelphia,34.0522,-118.2437,Los Angeles,3843.45,0.79,11.0,0.01,18.0,clear,Large Truck,5000,30,35,1098.54,7.98,2,False,3,5,17,7689.2
DEL000303,2023-02-08 11:00:00,39.9526,-75.1652,Philadelphia,40.7128,-74.006,New York,129.61,0.65,9.8,1.72,18.4,rain,Small Van,1000,10,45,694.61,6.55,4,False,2,2,11,342.18
DEL000304,2023-09-29 13:00:00,41.8781,-87.6298,Chicago,40.7128,-74.006,New York,1144.29,0.22,12.7,0.04,5.0,clear,Medium Truck,3000,20,40,1026.76,10.63,1,False,0,4,13,1835.13
DEL000305,2023-06-30 10:00:00,39.9526,-75.1652,Philadelphia,41.8781,-87.6298,Chicago,1068.0,0.8,28.6,0.03,13.4,clear,Large Truck,5000,30,35,64.45,1.51,3,True,0,4,10,2516.67
DEL000306,2023-03-16 13:00:00,29.7604,-95.3698,Houston,40.7128,-74.006,New York,2281.34,0.29,18.1,0.2,27.6,cloudy,Large Truck,5000,30,35,537.44,4.6,5,False,4,3,13,3938.92
DEL000307,2023-08-26 16:00:00,40.7128,-74.006,New York,41.8781,-87.6298,Chicago,1144.29,0.78,20.5,0.97,11.2,rain,Medium Truck,3000,20,40,520.61,6.65,2,False,3,5,16,3180.67
DEL000308,2023-06-21 18:00:00,29.7604,-95.3698,Houston,34.0522,-118.2437,Los Angeles,2206.26,1.1,24.3,0.06,23.0,clear,Sprinter,1500,15,50,161.08,5.51,4,False,4,2,18,5367.01
DEL000309,2023-10-13 14:00:00,29.7604,-95.3698,Houston,41.8781,-87.6298,Chicago,1515.81,0.58,10.3,0.01,25.4,clear,Sprinter,1500,15,50,573.66,6.04,1,False,0,4,14,3012.31
DEL000310,2023-04-27 16:00:00,40.7128,-74.006,New York,41.8781,-87.6298,Chicago,1144.29,0.53,19.3,0.09,14.2,clear,Small Van,1000,10,45,628.43,6.29,2,False,0,3,16,2279.38
DEL000311,2023-05-19 19:00:00,29.7604,-95.3698,Houston,40.7128,-74.006,New York,2281.34,0.35,18.0,0.76,19.2,rain,Sprinter,1500,15,50,475.05,8.24,4,False,0,4,19,5258.08
DEL000312,2023-07-18 14:00:00,39.9526,-75.1652,Philadelphia,34.0522,-118.2437,Los Angeles,3843.45,0.69,28.7,0.06,14.1,clear,Sprinter,1500,15,50,392.82,11.41,4,False,2,1,14,8266.49
DEL000313,2023-11-05 15:00:00,41.8781,-87.6298,Chicago,39.9526,-75.1652,Philadelphia,1068.0,0.23,10.0,0.55,19.8,rain,Medium Truck,3000,20,40,1525.05,1.34,5,False,1,6,15,2166.57
DEL000314,2023-07-12 10:00:00,34.0522,-118.2437,Los Angeles,39.9526,-75.1652,Philadelphia,3843.45,0.55,28.5,0.13,13.7,cloudy,Medium Truck,3000,20,40,1362.79,7.72,1,False,5,2,10,8405.94
DEL000315,2023-04-06 09:00:00,29.7604,-95.3698,Houston,41.8781,-87.6298,Chicago,1515.81,0.37,13.1,0.06,26.3,clear,Medium Truck,3000,20,40,2279.61,10.71,3,False,0,3,9,2509.71
DEL000316,2023-05-31 10:00:00,29.7604,-95.3698,Houston,39.9526,-75.1652,Philadelphia,2156.27,0.23,17.9,0.28,15.0,cloudy,Small Van,1000,10,45,268.65,7.71,4,False,4,2,10,3704.48
DEL000317,2023-03-13 20:00:00,40.7128,-74.006,New York,34.0522,-118.2437,Los Angeles,3935.75,0.58,15.1,0.05,26.7,clear,Medium Truck,3000,20,40,85.65,12.38,3,False,4,0,20,6953.66
DEL000318,2023-10-10 17:00:00,39.9526,-75.1652,Philadelphia,34.0522,-118.2437,Los Angeles,3843.45,1.07,13.3,0.02,28.7,clear,Small Van,1000,10,45,266.89,0.25,1,False,4,1,17,9235.66
DEL000319,2023-03-06 08:00:00,40.7128,-74.006,New York,34.0522,-118.2437,Los Angeles,3935.75,0.71,10.2,0.1,29.8,clear,Sprinter,1500,15,50,1132.92,7.59,3,False,1,0,8,7463.78
DEL000320,2023-01-20 11:00:00,40.7128,-74.006,New York,41.8781,-87.6298,Chicago,1144.29,0.65,8.0,0.05,12.2,clear,Small Van,1000,10,45,521.91,4.18,1,False,1,4,11,2160.14
DEL000321,2023-09-18 17:00:00,40.7128,-74.006,New York,29.7604,-95.3698,Houston,2281.34,0.73,5.3,0.07,6.8,clear,Large Truck,5000,30,35,651.0,13.8,1,False,3,0,17,5056.14
DEL000322,2023-02-02 13:00:00,29.7604,-95.3698,Houston,34.0522,-118.2437,Los Angeles,2206.26,0.54,2.3,0.9,17.8,rain,Small Van,1000,10,45,102.48,1.82,1,False,0,3,13,4809.32
DEL000323,2023-09-27 20:00:00,40.7128,-74.006,New York,34.0522,-118.2437,Los Angeles,3935.75,0.72,5.5,0.06,0.7,clear,Sprinter,1500,15,50,533.63,10.08,3,False,4,2,20,8144.09
DEL000324,2023-12-19 17:00:00,34.0522,-118.2437,Los Angeles,39.9526,-75.1652,Philadelphia,3843.45,0.63,0.7,0.08,28.0,clear,Large Truck,5000,30,35,2910.67,14.07,3,False,4,1,17,7972.38
DEL000325,2023-10-27 17:00:00,41.8781,-87.6298,Chicago,34.0522,-118.2437,Los Angeles,2803.97,0.63,6.6,0.08,5.3,clear,Sprinter,1500,15,50,59.01,1.34,1,False,4,4,17,6139.98
DEL000326,2023-01-29 17:00:00,39.9526,-75.1652,Philadelphia,41.8781,-87.6298,Chicago,1068.0,0.69,4.9,0.08,11.3,clear,Large Truck,5000,30,35,3131.37,9.36,3,False,0,6,17,2075.71
DEL000327,2023-12-26 19:00:00,40.7128,-74.006,New York,29.7604,-95.3698,Houston,2281.34,0.44,9.8,0.01,11.3,clear,Large Truck,5000,30,35,2498.38,10.43,3,False,3,1,19,4225.89
DEL000328,2023-01-03 08:00:00,34.0522,-118.2437,Los Angeles,40.7128,-74.006,New York,3935.75,0.55,2.2,0.05,22.1,clear,Large Truck,5000,30,35,3496.35,20.13,3,False,0,1,8,7142.52
DEL000329,2023-12-24 19:00:00,34.0522,-118.2437,Los Angeles,39.9526,-75.1652,Philadelphia,3843.45,0.73,5.0,0.02,19.4,clear,Medium Truck,3000,20,40,1398.79,13.76,4,False,3,6,19,7899.38
DEL000330,2023-08-06 06:00:00,34.0522,-118.2437,Los Angeles,41.8781,-87.6298,Chicago,2803.97,0.75,25.7,0.0,29.3,clear,Large Truck,5000,30,35,1152.2,9.73,5,False,0,6,6,5495.03
DEL000331,2023-11-03 13:00:00,29.7604,-95.3698,Houston,40.7128,-74.006,New York,2281.34,0.45,6.5,0.21,21.9,cloudy,Medium Truck,3000,20,40,2380.03,7.41,3,False,5,4,13,4366.64
DEL000332,2023-10-16 06:00:00,29.7604,-95.3698,Houston,40.7128,-74.006,New York,2281.34,0.54,5.7,0.25,3.5,cloudy,Large Truck,5000,30,35,2786.18,21.88,1,False,4,0,6,4826.83
DEL000333,2023-09-28 08:00:00,29.7604,-95.3698,Houston,41.8781,-87.6298,Chicago,1515.81,0.33,9.3,0.03,9.8,clear,Large Truck,5000,30,35,1572.97,12.98,1,True,4,3,8,2308.6
DEL000334,2023-02-01 12:00:00,40.7128,-74.006,New York,34.0522,-118.2437,Los Angeles,3935.75,0.35,7.5,0.05,11.7,clear,Sprinter,1500,15,50,547.63,7.43,5,True,1,2,12,5992.44
DEL000335,2023-08-09 16:00:00,41.8781,-87.6298,Chicago,34.0522,-118.2437,Los Angeles,2803.97,1.06,22.2,0.04,27.3,clear,Sprinter,1500,15,50,471.39,5.53,3,False,4,2,16,6375.98
DEL000336,2023-04-09 11:00:00,34.0522,-118.2437,Los Angeles,40.7128,-74.006,New York,3935.75,0.61,18.2,0.01,16.0,clear,Medium Truck,3000,20,40,744.12,8.92,2,True,1,6,11,7781.63
DEL000337,2023-06-28 18:00:00,34.0522,-118.2437,Los Angeles,40.7128,-74.006,New York,3935.75,0.58,20.7,0.09,23.1,cloudy,Sprinter,1500,15,50,653.1,6.91,3,False,0,2,18,7782.0
DEL000338,2023-10-16 12:00:00,34.0522,-118.2437,Los Angeles,39.9526,-75.1652,Philadelphia,3843.45,0.28,13.0,0.7,17.3,rain,Small Van,1000,10,45,497.74,4.28,1,False,2,0,12,7651.21
DEL000339,2023-02-14 10:00:00,39.9526,-75.1652,Philadelphia,41.8781,-87.6298,Chicago,1068.0,0.2,1.6,0.03,6.9,clear,Large Truck,5000,30,35,1451.39,16.8,3,False,0,1,10,1684.68
DEL000340,2023-06-14 16:00:00,40.7128,-74.006,New York,29.7604,-95.3698,Houston,2281.34,0.41,26.7,0.1,2.1,clear,Medium Truck,3000,20,40,2198.36,5.6,2,False,1,2,16,3697.13
DEL000341,2023-06-23 13:00:00,39.9526,-75.1652,Philadelphia,34.0522,-118.2437,Los Angeles,3843.45,0.47,24.4,0.09,22.2,cloudy,Medium Truck,3000,20,40,1395.41,1.97,4,False,1,4,13,7193.84
DEL000342,2023-08-28 18:00:00,39.9526,-75.1652,Philadelphia,40.7128,-74.006,New York,129.61,1.09,23.5,0.07,0.7,clear,Medium Truck,3000,20,40,646.59,0.77,2,False,1,0,18,330.69
DEL000343,2023-06-10 15:00:00,40.7128,-74.006,New York,41.8781,-87.6298,Chicago,1144.29,0.2,20.2,0.02,29.5,clear,Small Van,1000,10,45,712.38,7.68,4,False,4,5,15,1754.63
DEL000344,2023-06-26 16:00:00,40.7128,-74.006,New York,39.9526,-75.1652,Philadelphia,129.61,0.35,20.4,0.08,28.2,clear,Sprinter,1500,15,50,948.9,1.13,3,False,5,0,16,356.34
DEL000345,2023-06-20 15:00:00,34.0522,-118.2437,Los Angeles,40.7128,-74.006,New York,3935.75,0.41,22.2,0.18,29.5,cloudy,Medium Truck,3000,20,40,2267.63,3.79,4,False,4,1,15,7751.33
DEL000346,2023-08-08 20:00:00,29.7604,-95.3698,Houston,39.9526,-75.1652,Philadelphia,2156.27,0.36,26.5,0.14,1.5,cloudy,Sprinter,1500,15,50,684.64,1.01,4,False,5,1,20,3735.48
DEL000347,2023-11-07 10:00:00,29.7604,-95.3698,Houston,39.9526,-75.1652,Philadelphia,2156.27,0.69,6.6,0.0,5.4,clear,Sprinter,1500,15,50,257.35,11.52,4,False,5,1,10,4098.54
DEL000348,2023-03-10 20:00:00,41.8781,-87.6298,Chicago,40.7128,-74.006,New York,1144.29,0.76,14.3,0.82,16.3,rain,Sprinter,1500,15,50,1145.48,9.16,1,False,5,4,20,3323.81
DEL000349,2023-10-20 20:00:00,29.7604,-95.3698,Houston,40.7128,-74.006,New York,2281.34,0.54,8.5,0.02,4.3,cloudy,Large Truck,5000,30,35,1185.1,0.48,5,False,2,4,20,4901.33
DEL000350,2023-08-06 14:00:00,39.9526,-75.1652,Philadelphia,41.8781,-87.6298,Chicago,1068.0,0.25,26.4,0.09,12.1,clear,Medium Truck,3000,20,40,549.58,4.86,3,False,1,6,14,1464.77
DEL000351,2023-03-28 18:00:00,40.7128,-74.006,New York,39.9526,-75.1652,Philadelphia,129.61,0.85,17.9,0.07,23.7,clear,Small Van,1000,10,45,539.2,7.3,3,True,3,1,18,348.27
DEL000352,2023-10-10 07:00:00,41.8781,-87.6298,Chicago,40.7128,-74.006,New York,1144.29,1.12,8.6,0.2,13.6,cloudy,Medium Truck,3000,20,40,1042.88,10.17,3,False,5,1,7,3112.93
DEL000353,2023-04-01 07:00:00,34.0522,-118.2437,Los Angeles,29.7604,-95.3698,Houston,2206.26,0.36,19.0,0.02,1.9,clear,Small Van,1000,10,45,132.63,4.34,5,False,4,5,7,3879.46
DEL000354,2023-07-19 10:00:00,39.9526,-75.1652,Philadelphia,40.7128,-74.006,New York,129.61,0.35,28.3,0.02,27.8,clear,Large Truck,5000,30,35,889.38,23.01,4,False,2,2,10,234.7
DEL000355,2023-05-10 13:00:00,41.8781,-87.6298,Chicago,34.0522,-118.2437,Los Angeles,2803.97,0.48,18.9,0.13,4.2,cloudy,Medium Truck,3000,20,40,2002.04,8.83,2,False,3,2,13,5659.12
DEL000356,2023-06-02 19:00:00,39.9526,-75.1652,Philadelphia,34.0522,-118.2437,Los Angeles,3843.45,0.59,26.8,0.76,12.7,snow,Small Van,1000,10,45,379.83,0.39,3,True,1,4,19,13957.72
DEL000357,2023-09-20 11:00:00,39.9526,-75.1652,Philadelphia,41.8781,-87.6298,Chicago,1068.0,0.64,8.5,0.22,3.8,cloudy,Small Van,1000,10,45,652.3,6.88,1,False,5,2,11,2464.9
DEL000358,2023-10-16 13:00:00,40.7128,-74.006,New York,34.0522,-118.2437,Los Angeles,3935.75,0.32,6.5,0.05,27.9,clear,Medium Truck,3000,20,40,2085.5,5.13,1,False,3,0,13,5962.65
DEL000359,2023-01-06 11:00:00,39.9526,-75.1652,Philadelphia,41.8781,-87.6298,Chicago,1068.0,0.76,9.5,0.06,21.6,clear,Medium Truck,3000,20,40,979.57,1.01,2,False,4,4,11,2194.8
DEL000360,2023-01-15 18:00:00,29.7604,-95.3698,Houston,39.9526,-75.1652,Philadelphia,2156.27,0.7,2.4,0.49,10.0,snow,Medium Truck,3000,20,40,1263.14,6.44,4,False,1,6,18,8408.31
DEL000361,2023-04-05 13:00:00,34.0522,-118.2437,Los Angeles,39.9526,-75.1652,Philadelphia,3843.45,0.49,10.5,0.01,27.6,clear,Small Van,1000,10,45,592.16,5.53,2,False,1,2,13,6580.13
DEL000362,2023-08-15 13:00:00,29.7604,-95.3698,Houston,41.8781,-87.6298,Chicago,1515.81,0.59,28.0,0.01,3.4,clear,Small Van,1000,10,45,538.6,7.88,5,True,5,1,13,2707.71
DEL000363,2023-09-19 17:00:00,40.7128,-74.006,New York,29.7604,-95.3698,Houston,2281.34,0.94,14.5,1.62,13.2,rain,Sprinter,1500,15,50,738.53,9.04,5,False,3,1,17,6692.38
DEL000364,2023-09-08 12:00:00,40.7128,-74.006,New York,29.7604,-95.3698,Houston,2281.34,0.23,8.5,0.08,13.4,clear,Large Truck,5000,30,35,3595.33,10.09,2,False,2,4,12,3143.1
DEL000365,2023-04-09 10:00:00,40.7128,-74.006,New York,41.8781,-87.6298,Chicago,1144.29,0.59,19.1,0.92,13.5,snow,Medium Truck,3000,20,40,549.54,4.56,5,False,1,6,10,3671.55
DEL000366,2023-05-05 13:00:00,29.7604,-95.3698,Houston,34.0522,-118.2437,Los Angeles,2206.26,0.71,11.6,0.15,26.0,cloudy,Medium Truck,3000,20,40,1078.04,7.1,2,False,4,4,13,5093.05
DEL000367,2023-11-14 07:00:00,40.7128,-74.006,New York,34.0522,-118.2437,Los Angeles,3935.75,0.64,14.7,0.63,6.2,rain,Medium Truck,3000,20,40,409.76,6.76,1,False,2,1,7,11013.61
DEL000368,2023-05-28 15:00:00,39.9526,-75.1652,Philadelphia,40.7128,-74.006,New York,129.61,0.57,10.3,0.08,1.5,clear,Large Truck,5000,30,35,2766.84,11.65,4,False,1,6,15,235.25
DEL000369,2023-02-22 14:00:00,34.0522,-118.2437,Los Angeles,41.8781,-87.6298,Chicago,2803.97,0.42,2.8,0.16,10.3,cloudy,Large Truck,5000,30,35,1487.78,10.86,4,False,4,2,14,5326.94
DEL000370,2023-02-25 17:00:00,41.8781,-87.6298,Chicago,39.9526,-75.1652,Philadelphia,1068.0,0.84,2.3,0.0,5.5,clear,Medium Truck,3000,20,40,824.21,11.9,3,False,3,5,17,2345.28
